part_type	order_year	order_quarter	num_orders	price_stddev
MEDIUM POLISHED NICKEL	1993	3	639	84953.8914
MEDIUM POLISHED NICKEL	1993	4	679	82136.2409
MEDIUM POLISHED NICKEL	1994	1	571	83755.479
MEDIUM POLISHED NICKEL	1994	2	651	84721.1304
MEDIUM POLISHED NICKEL	1994	3	630	81215.2859
MEDIUM POLISHED NICKEL	1994	4	649	84271.63
MEDIUM POLISHED NICKEL	1995	1	605	80720.0337
MEDIUM POLISHED NICKEL	1995	2	585	80335.6325
MEDIUM POLISHED NICKEL	1995	3	628	82415.9215
MEDIUM POLISHED NICKEL	1995	4	615	80749.3758
MEDIUM POLISHED NICKEL	1996	1	607	83471.4072
MEDIUM POLISHED NICKEL	1996	2	568	82054.6467
MEDIUM POLISHED NICKEL	1996	3	579	80976.6665
MEDIUM POLISHED NICKEL	1996	4	610	80519.2462
MEDIUM POLISHED NICKEL	1997	1	588	81305.6959
MEDIUM POLISHED NICKEL	1997	2	612	84444.5
MEDIUM POLISHED NICKEL	1997	3	620	84917.0011
MEDIUM POLISHED NICKEL	1997	4	610	82311.728
MEDIUM POLISHED NICKEL	1998	1	642	84361.2819
MEDIUM POLISHED NICKEL	1998	2	579	78647.918
MEDIUM POLISHED NICKEL	1998	3	233	81937.7708
MEDIUM POLISHED STEEL	1992	1	587	81959.1994
MEDIUM POLISHED STEEL	1992	2	580	83177.5077
MEDIUM POLISHED STEEL	1992	3	572	79886.8488
MEDIUM POLISHED STEEL	1992	4	578	80336.262
MEDIUM POLISHED STEEL	1993	1	568	86371.1406
MEDIUM POLISHED STEEL	1993	2	568	82465.8956
MEDIUM POLISHED STEEL	1993	3	624	80667.7991
MEDIUM POLISHED STEEL	1993	4	645	80889.5429
MEDIUM POLISHED STEEL	1994	1	625	82721.7914
MEDIUM POLISHED STEEL	1994	2	618	79805.4965
MEDIUM POLISHED STEEL	1994	3	604	81511.0704
MEDIUM POLISHED STEEL	1994	4	621	85362.4424
MEDIUM POLISHED STEEL	1995	1	621	79394.3803
MEDIUM POLISHED STEEL	1995	2	600	83624.2714
MEDIUM POLISHED STEEL	1995	3	659	83612.1128
MEDIUM POLISHED STEEL	1995	4	620	86050.4472
MEDIUM POLISHED STEEL	1996	1	633	85571.2002
MEDIUM POLISHED STEEL	1996	2	590	80839.8085
MEDIUM POLISHED STEEL	1996	3	596	83027.4039
MEDIUM POLISHED STEEL	1996	4	599	86878.5075
MEDIUM POLISHED STEEL	1997	1	556	86616.5301
MEDIUM POLISHED STEEL	1997	2	607	81516.423
MEDIUM POLISHED STEEL	1997	3	533	78263.7582
MEDIUM POLISHED STEEL	1997	4	585	84245.1576
MEDIUM POLISHED STEEL	1998	1	587	81400.2647
MEDIUM POLISHED STEEL	1998	2	596	81222.758
MEDIUM POLISHED STEEL	1998	3	202	91640.8811
MEDIUM POLISHED TIN	1992	1	614	84391.8337
MEDIUM POLISHED TIN	1992	2	618	83770.2579
MEDIUM POLISHED TIN	1992	3	576	82567.243
MEDIUM POLISHED TIN	1992	4	581	83799.6956
MEDIUM POLISHED TIN	1993	1	620	80895.6778
MEDIUM POLISHED TIN	1993	2	610	85704.5687
MEDIUM POLISHED TIN	1993	3	638	83596.4321
MEDIUM POLISHED TIN	1993	4	642	85809.2724
MEDIUM POLISHED TIN	1994	1	619	81615.6029
MEDIUM POLISHED TIN	1994	2	621	83977.8626
MEDIUM POLISHED TIN	1994	3	614	84332.633
MEDIUM POLISHED TIN	1994	4	631	81519.5337
MEDIUM POLISHED TIN	1995	1	573	83119.3303
MEDIUM POLISHED TIN	1995	2	595	82738.9636
MEDIUM POLISHED TIN	1995	3	614	83956.9537
MEDIUM POLISHED TIN	1995	4	594	83682.7632
MEDIUM POLISHED TIN	1996	1	612	82157.7436
MEDIUM POLISHED TIN	1996	2	613	84801.6879
MEDIUM POLISHED TIN	1996	3	601	84081.6243
MEDIUM POLISHED TIN	1996	4	641	81212.9518
MEDIUM POLISHED TIN	1997	1	609	84265.7761
MEDIUM POLISHED TIN	1997	2	558	84020.7949
MEDIUM POLISHED TIN	1997	3	610	83272.8674
MEDIUM POLISHED TIN	1997	4	556	83293.9469
MEDIUM POLISHED TIN	1998	1	551	80180.5109
MEDIUM POLISHED TIN	1998	2	600	80454.4375
MEDIUM POLISHED TIN	1998	3	220	82231.6736
PROMO ANODIZED BRASS	1992	1	636	83540.8028
PROMO ANODIZED BRASS	1992	2	572	86393.4302
PROMO ANODIZED BRASS	1992	3	649	83698.8021
PROMO ANODIZED BRASS	1992	4	625	82744.5036
PROMO ANODIZED BRASS	1993	1	618	84955.1442
PROMO ANODIZED BRASS	1993	2	604	81401.7618
PROMO ANODIZED BRASS	1993	3	584	82374.0448
PROMO ANODIZED BRASS	1993	4	545	83199.6761
PROMO ANODIZED BRASS	1994	1	583	85575.912
PROMO ANODIZED BRASS	1994	2	610	87784.5426
PROMO ANODIZED BRASS	1994	3	576	83071.6751
PROMO ANODIZED BRASS	1994	4	598	79551.3298
PROMO ANODIZED BRASS	1995	1	551	88907.9388
PROMO ANODIZED BRASS	1995	2	606	83359.7013
PROMO ANODIZED BRASS	1995	3	611	82130.6047
PROMO ANODIZED BRASS	1995	4	632	85159.7148
PROMO ANODIZED BRASS	1996	1	601	87733.3916
PROMO ANODIZED BRASS	1996	2	617	82943.0281
PROMO ANODIZED BRASS	1996	3	627	83460.4249
PROMO ANODIZED BRASS	1996	4	623	85201.3049
PROMO ANODIZED BRASS	1997	1	585	82501.5995
PROMO ANODIZED BRASS	1997	2	645	83317.9114
PROMO ANODIZED BRASS	1997	3	597	87200.157
PROMO ANODIZED BRASS	1997	4	639	82166.9793
PROMO ANODIZED BRASS	1998	1	624	81657.0113
PROMO ANODIZED BRASS	1998	2	617	78551.0002
PROMO ANODIZED BRASS	1998	3	233	84107.0748
PROMO ANODIZED COPPER	1992	1	624	81067.6926
PROMO ANODIZED COPPER	1992	2	592	83045.7884
PROMO ANODIZED COPPER	1992	3	633	83472.8919
PROMO ANODIZED COPPER	1992	4	568	86038.4956
PROMO ANODIZED COPPER	1993	1	549	80934.9362
PROMO ANODIZED COPPER	1993	2	628	82672.1777
PROMO ANODIZED COPPER	1993	3	601	84990.0265
PROMO ANODIZED COPPER	1993	4	570	82548.1959
PROMO ANODIZED COPPER	1994	1	531	80641.0655
PROMO ANODIZED COPPER	1994	2	603	84827.2108
PROMO ANODIZED COPPER	1994	3	618	82418.851
PROMO ANODIZED COPPER	1994	4	604	84274.029
PROMO ANODIZED COPPER	1995	1	606	82880.0109
PROMO ANODIZED COPPER	1995	2	580	85058.8646
PROMO ANODIZED COPPER	1995	3	577	82856.9575
PROMO ANODIZED COPPER	1995	4	622	83059.2469
PROMO ANODIZED COPPER	1996	1	610	85704.0174
PROMO ANODIZED COPPER	1996	2	553	85919.5943
PROMO ANODIZED COPPER	1996	3	619	82681.5799
PROMO ANODIZED COPPER	1996	4	641	80126.1268
PROMO ANODIZED COPPER	1997	1	574	84398.5311
PROMO ANODIZED COPPER	1997	2	588	81972.2568
PROMO ANODIZED COPPER	1997	3	633	82532.19
PROMO ANODIZED COPPER	1997	4	589	84018.0596
PROMO ANODIZED COPPER	1998	1	596	83805.1131
PROMO ANODIZED COPPER	1998	2	562	80693.303
PROMO ANODIZED COPPER	1998	3	227	84339.3823
PROMO ANODIZED NICKEL	1992	1	594	82194.3608
PROMO ANODIZED NICKEL	1992	2	617	81997.9519
PROMO ANODIZED NICKEL	1992	3	601	85263.4385
PROMO ANODIZED NICKEL	1992	4	609	85421.8229
PROMO ANODIZED NICKEL	1993	1	588	82104.6282
PROMO ANODIZED NICKEL	1993	2	627	80323.1032
PROMO ANODIZED NICKEL	1993	3	608	83509.1408
PROMO ANODIZED NICKEL	1993	4	554	81927.9287
PROMO ANODIZED NICKEL	1994	1	595	82123.6026
PROMO ANODIZED NICKEL	1994	2	611	84552.289
PROMO ANODIZED NICKEL	1994	3	604	82879.2901
PROMO ANODIZED NICKEL	1994	4	585	81443.0182
PROMO ANODIZED NICKEL	1995	1	593	83847.7935
PROMO ANODIZED NICKEL	1995	2	607	84688.3517
PROMO ANODIZED NICKEL	1995	3	618	81505.6587
PROMO ANODIZED NICKEL	1995	4	590	83778.5571
PROMO ANODIZED NICKEL	1996	1	602	85617.3907
PROMO ANODIZED NICKEL	1996	2	594	82012.9312
PROMO ANODIZED NICKEL	1996	3	584	84805.3093
PROMO ANODIZED NICKEL	1996	4	595	79941.3973
PROMO ANODIZED NICKEL	1997	1	592	83256.8038
PROMO ANODIZED NICKEL	1997	2	597	83224.0749
PROMO ANODIZED NICKEL	1997	3	566	82877.5111
PROMO ANODIZED NICKEL	1997	4	573	84563.6843
PROMO ANODIZED NICKEL	1998	1	618	83331.8677
PROMO ANODIZED NICKEL	1998	2	589	86059.3575
PROMO ANODIZED NICKEL	1998	3	223	80408.1523
PROMO ANODIZED STEEL	1992	1	618	83632.2706
PROMO ANODIZED STEEL	1992	2	573	84680.0897
PROMO ANODIZED STEEL	1992	3	574	83800.3996
PROMO ANODIZED STEEL	1992	4	587	81833.1292
PROMO ANODIZED STEEL	1993	1	620	76494.8881
PROMO ANODIZED STEEL	1993	2	594	84996.0317
PROMO ANODIZED STEEL	1993	3	628	82806.5686
PROMO ANODIZED STEEL	1993	4	610	84707.8281
PROMO ANODIZED STEEL	1994	1	567	84869.3106
PROMO ANODIZED STEEL	1994	2	611	84484.6735
PROMO ANODIZED STEEL	1994	3	570	82129.0994
PROMO ANODIZED STEEL	1994	4	583	82954.6107
PROMO ANODIZED STEEL	1995	1	566	81858.6825
PROMO ANODIZED STEEL	1995	2	583	84671.51
PROMO ANODIZED STEEL	1995	3	634	85123.6581
PROMO ANODIZED STEEL	1995	4	593	86265.7917
PROMO ANODIZED STEEL	1996	1	639	85511.0123
PROMO ANODIZED STEEL	1996	2	579	83757.1078
PROMO ANODIZED STEEL	1996	3	608	84011.5074
PROMO ANODIZED STEEL	1996	4	607	82812.0269
PROMO ANODIZED STEEL	1997	1	598	84705.1297
PROMO ANODIZED STEEL	1997	2	593	83302.5657
PROMO ANODIZED STEEL	1997	3	581	85130.4741
PROMO ANODIZED STEEL	1997	4	631	80095.7755
PROMO ANODIZED STEEL	1998	1	544	85217.499
PROMO ANODIZED STEEL	1998	2	555	82757.3861
PROMO ANODIZED STEEL	1998	3	205	79304.2363
PROMO ANODIZED TIN	1992	1	606	88337.3237
PROMO ANODIZED TIN	1992	2	601	84685.3529
PROMO ANODIZED TIN	1992	3	615	84436.9381
PROMO ANODIZED TIN	1992	4	633	81231.2439
PROMO ANODIZED TIN	1993	1	596	82901.0472
PROMO ANODIZED TIN	1993	2	609	83000.3537
PROMO ANODIZED TIN	1993	3	606	82530.7536
PROMO ANODIZED TIN	1993	4	604	79461.0896
PROMO ANODIZED TIN	1994	1	615	85011.4648
PROMO ANODIZED TIN	1994	2	647	82556.7932
PROMO ANODIZED TIN	1994	3	608	82668.9092
PROMO ANODIZED TIN	1994	4	612	80896.6747
PROMO ANODIZED TIN	1995	1	603	84065.1484
PROMO ANODIZED TIN	1995	2	658	84949.7346
PROMO ANODIZED TIN	1995	3	604	83948.3997
PROMO ANODIZED TIN	1995	4	609	80173.0781
PROMO ANODIZED TIN	1996	1	633	81586.2432
PROMO ANODIZED TIN	1996	2	610	78520.3175
PROMO ANODIZED TIN	1996	3	605	86683.1605
PROMO ANODIZED TIN	1996	4	579	80600.638
PROMO ANODIZED TIN	1997	1	590	83890.4031
PROMO ANODIZED TIN	1997	2	589	83702.8471
PROMO ANODIZED TIN	1997	3	583	86042.1192
PROMO ANODIZED TIN	1997	4	610	83126.1613
PROMO ANODIZED TIN	1998	1	594	85713.4229
PROMO ANODIZED TIN	1998	2	603	83670.8814
PROMO ANODIZED TIN	1998	3	216	90235.297
PROMO BRUSHED BRASS	1992	1	651	84387.0079
PROMO BRUSHED BRASS	1992	2	617	83188.2169
PROMO BRUSHED BRASS	1992	3	592	83564.0443
PROMO BRUSHED BRASS	1992	4	612	84914.8188
PROMO BRUSHED BRASS	1993	1	611	84781.5255
PROMO BRUSHED BRASS	1993	2	565	85698.2404
PROMO BRUSHED BRASS	1993	3	549	82491.031
PROMO BRUSHED BRASS	1993	4	606	84354.2492
PROMO BRUSHED BRASS	1994	1	597	81365.9735
PROMO BRUSHED BRASS	1994	2	604	83940.6058
PROMO BRUSHED BRASS	1994	3	596	80987.0705
PROMO BRUSHED BRASS	1994	4	627	81407.8752
PROMO BRUSHED BRASS	1995	1	594	81389.7686
PROMO BRUSHED BRASS	1995	2	619	83654.8114
PROMO BRUSHED BRASS	1995	3	631	81364.1272
PROMO BRUSHED BRASS	1995	4	615	86563.5171
PROMO BRUSHED BRASS	1996	1	669	82487.0714
PROMO BRUSHED BRASS	1996	2	591	81620.9833
PROMO BRUSHED BRASS	1996	3	597	80768.4131
PROMO BRUSHED BRASS	1996	4	607	83645.9006
PROMO BRUSHED BRASS	1997	1	597	83299.3629
PROMO BRUSHED BRASS	1997	2	648	82160.2843
PROMO BRUSHED BRASS	1997	3	641	84947.856
PROMO BRUSHED BRASS	1997	4	611	84240.9618
PROMO BRUSHED BRASS	1998	1	622	85661.1891
PROMO BRUSHED BRASS	1998	2	599	82419.5455
PROMO BRUSHED BRASS	1998	3	214	82478.4834
PROMO BRUSHED COPPER	1992	1	612	83068.0506
PROMO BRUSHED COPPER	1992	2	606	82105.0181
PROMO BRUSHED COPPER	1992	3	579	86098.0333
PROMO BRUSHED COPPER	1992	4	638	82765.5682
PROMO BRUSHED COPPER	1993	1	636	82057.1437
PROMO BRUSHED COPPER	1993	2	589	84048.8001
PROMO BRUSHED COPPER	1993	3	622	84505.9288
PROMO BRUSHED COPPER	1993	4	557	86977.969
PROMO BRUSHED COPPER	1994	1	622	85434.4454
PROMO BRUSHED COPPER	1994	2	638	82760.5875
PROMO BRUSHED COPPER	1994	3	594	83801.5039
PROMO BRUSHED COPPER	1994	4	568	82039.3271
PROMO BRUSHED COPPER	1995	1	616	79668.3293
PROMO BRUSHED COPPER	1995	2	577	86282.9745
PROMO BRUSHED COPPER	1995	3	624	84940.6148
PROMO BRUSHED COPPER	1995	4	572	84729.7838
PROMO BRUSHED COPPER	1996	1	570	85353.3327
PROMO BRUSHED COPPER	1996	2	610	87477.3995
PROMO BRUSHED COPPER	1996	3	575	82813.5842
PROMO BRUSHED COPPER	1996	4	576	82201.4902
PROMO BRUSHED COPPER	1997	1	559	81840.9975
PROMO BRUSHED COPPER	1997	2	655	83469.3742
PROMO BRUSHED COPPER	1997	3	612	82799.3065
PROMO BRUSHED COPPER	1997	4	599	85994.366
PROMO BRUSHED COPPER	1998	1	604	81704.3297
PROMO BRUSHED COPPER	1998	2	599	84368.7395
PROMO BRUSHED COPPER	1998	3	213	77661.1243
PROMO BRUSHED NICKEL	1992	1	634	84974.2076
PROMO BRUSHED NICKEL	1992	2	635	78833.4484
PROMO BRUSHED NICKEL	1992	3	602	79980.9889
PROMO BRUSHED NICKEL	1992	4	588	81914.5692
PROMO BRUSHED NICKEL	1993	1	624	81874.0068
PROMO BRUSHED NICKEL	1993	2	594	82629.3863
PROMO BRUSHED NICKEL	1993	3	621	81880.8647
PROMO BRUSHED NICKEL	1993	4	583	86758.2284
PROMO BRUSHED NICKEL	1994	1	590	83370.1747
PROMO BRUSHED NICKEL	1994	2	604	82245.0033
PROMO BRUSHED NICKEL	1994	3	578	84636.5901
PROMO BRUSHED NICKEL	1994	4	632	85008.9644
PROMO BRUSHED NICKEL	1995	1	611	83255.5363
PROMO BRUSHED NICKEL	1995	2	599	83916.1435
PROMO BRUSHED NICKEL	1995	3	607	84487.9609
PROMO BRUSHED NICKEL	1995	4	647	85599.2121
PROMO BRUSHED NICKEL	1996	1	570	83213.5808
PROMO BRUSHED NICKEL	1996	2	583	82424.4212
PROMO BRUSHED NICKEL	1996	3	647	84582.7019
PROMO BRUSHED NICKEL	1996	4	636	81975.1011
PROMO BRUSHED NICKEL	1997	1	583	85685.1965
PROMO BRUSHED NICKEL	1997	2	619	86888.7691
PROMO BRUSHED NICKEL	1997	3	596	85805.2307
PROMO BRUSHED NICKEL	1997	4	641	79627.0682
PROMO BRUSHED NICKEL	1998	1	588	85636.7381
PROMO BRUSHED NICKEL	1998	2	593	81429.0463
PROMO BRUSHED NICKEL	1998	3	227	86460.0126
PROMO BRUSHED STEEL	1992	1	544	84505.317
PROMO BRUSHED STEEL	1992	2	586	84340.8205
PROMO BRUSHED STEEL	1992	3	601	83923.4373
PROMO BRUSHED STEEL	1992	4	594	77166.2372
PROMO BRUSHED STEEL	1993	1	623	80644.4888
PROMO BRUSHED STEEL	1993	2	627	88466.1493
PROMO BRUSHED STEEL	1993	3	609	83905.1424
PROMO BRUSHED STEEL	1993	4	589	82532.6092
PROMO BRUSHED STEEL	1994	1	577	86585.8703
PROMO BRUSHED STEEL	1994	2	609	86527.7772
PROMO BRUSHED STEEL	1994	3	582	83044.0974
PROMO BRUSHED STEEL	1994	4	630	82062.7242
PROMO BRUSHED STEEL	1995	1	604	81267.2865
PROMO BRUSHED STEEL	1995	2	634	82772.5095
PROMO BRUSHED STEEL	1995	3	608	83089.4895
PROMO BRUSHED STEEL	1995	4	566	84417.6223
PROMO BRUSHED STEEL	1996	1	573	82443.4326
PROMO BRUSHED STEEL	1996	2	569	85395.7892
PROMO BRUSHED STEEL	1996	3	613	87652.2455
PROMO BRUSHED STEEL	1996	4	587	82266.8159
PROMO BRUSHED STEEL	1997	1	579	87183.2052
PROMO BRUSHED STEEL	1997	2	620	86955.5624
PROMO BRUSHED STEEL	1997	3	582	82280.6044
PROMO BRUSHED STEEL	1997	4	644	81997.3198
PROMO BRUSHED STEEL	1998	1	586	81853.466
PROMO BRUSHED STEEL	1998	2	611	85129.9376
PROMO BRUSHED STEEL	1998	3	200	78046.3995
PROMO BRUSHED TIN	1992	1	644	84376.2221
PROMO BRUSHED TIN	1992	2	638	83485.8167
PROMO BRUSHED TIN	1992	3	615	85340.5219
PROMO BRUSHED TIN	1992	4	602	85583.8582
PROMO BRUSHED TIN	1993	1	574	77715.1538
PROMO BRUSHED TIN	1993	2	578	85644.3494
PROMO BRUSHED TIN	1993	3	611	84033.8068
PROMO BRUSHED TIN	1993	4	622	82400.6067
PROMO BRUSHED TIN	1994	1	591	83467.9886
PROMO BRUSHED TIN	1994	2	593	83475.9952
PROMO BRUSHED TIN	1994	3	564	84180.3701
PROMO BRUSHED TIN	1994	4	618	84012.248
PROMO BRUSHED TIN	1995	1	653	85952.5809
PROMO BRUSHED TIN	1995	2	570	80725.5866
PROMO BRUSHED TIN	1995	3	617	82094.4585
PROMO BRUSHED TIN	1995	4	624	85940.3547
PROMO BRUSHED TIN	1996	1	570	84265.0875
PROMO BRUSHED TIN	1996	2	576	81687.2869
PROMO BRUSHED TIN	1996	3	606	86374.447
PROMO BRUSHED TIN	1996	4	569	84250.7377
PROMO BRUSHED TIN	1997	1	663	81077.0857
PROMO BRUSHED TIN	1997	2	610	85829.3091
PROMO BRUSHED TIN	1997	3	630	80312.9483
PROMO BRUSHED TIN	1997	4	618	80973.9644
PROMO BRUSHED TIN	1998	1	574	82463.7271
PROMO BRUSHED TIN	1998	2	579	80138.7247
PROMO BRUSHED TIN	1998	3	200	84004.0888
PROMO BURNISHED BRASS	1992	1	640	82088.3418
PROMO BURNISHED BRASS	1992	2	588	83782.5347
PROMO BURNISHED BRASS	1992	3	584	82189.802
PROMO BURNISHED BRASS	1992	4	572	83501.0919
PROMO BURNISHED BRASS	1993	1	614	81621.8954
PROMO BURNISHED BRASS	1993	2	589	80804.1161
PROMO BURNISHED BRASS	1993	3	605	84016.3534
PROMO BURNISHED BRASS	1993	4	598	84444.7518
PROMO BURNISHED BRASS	1994	1	629	83910.93
PROMO BURNISHED BRASS	1994	2	615	83770.6757
PROMO BURNISHED BRASS	1994	3	569	87097.8561
PROMO BURNISHED BRASS	1994	4	579	86596.6128
PROMO BURNISHED BRASS	1995	1	570	82321.2807
PROMO BURNISHED BRASS	1995	2	586	82454.7672
PROMO BURNISHED BRASS	1995	3	645	80352.1706
PROMO BURNISHED BRASS	1995	4	625	84752.2363
PROMO BURNISHED BRASS	1996	1	571	85411.6393
PROMO BURNISHED BRASS	1996	2	572	82083.4613
PROMO BURNISHED BRASS	1996	3	568	83002.8219
PROMO BURNISHED BRASS	1996	4	610	84899.2785
PROMO BURNISHED BRASS	1997	1	564	83588.3392
PROMO BURNISHED BRASS	1997	2	658	82375.4233
PROMO BURNISHED BRASS	1997	3	601	85786.4753
PROMO BURNISHED BRASS	1997	4	638	85180.8775
PROMO BURNISHED BRASS	1998	1	598	85690.3864
PROMO BURNISHED BRASS	1998	2	570	85240.2425
PROMO BURNISHED BRASS	1998	3	243	87133.3713
PROMO BURNISHED COPPER	1992	1	580	80996.9334
PROMO BURNISHED COPPER	1992	2	652	81815.7338
PROMO BURNISHED COPPER	1992	3	587	85031.8715
PROMO BURNISHED COPPER	1992	4	612	84073.7049
PROMO BURNISHED COPPER	1993	1	608	78949.3624
PROMO BURNISHED COPPER	1993	2	594	82169.2341
PROMO BURNISHED COPPER	1993	3	609	85957.6984
PROMO BURNISHED COPPER	1993	4	596	82120.6642
PROMO BURNISHED COPPER	1994	1	594	84142.6168
PROMO BURNISHED COPPER	1994	2	616	84469.3158
PROMO BURNISHED COPPER	1994	3	609	78638.8842
PROMO BURNISHED COPPER	1994	4	587	81059.5734
PROMO BURNISHED COPPER	1995	1	558	83522.9134
PROMO BURNISHED COPPER	1995	2	613	83508.4914
PROMO BURNISHED COPPER	1995	3	604	85467.8183
PROMO BURNISHED COPPER	1995	4	648	85105.0067
PROMO BURNISHED COPPER	1996	1	578	80585.9139
PROMO BURNISHED COPPER	1996	2	552	86013.5705
PROMO BURNISHED COPPER	1996	3	608	86763.1747
PROMO BURNISHED COPPER	1996	4	648	84007.5217
PROMO BURNISHED COPPER	1997	1	589	78627.8477
PROMO BURNISHED COPPER	1997	2	616	82090.2445
PROMO BURNISHED COPPER	1997	3	632	82005.7077
PROMO BURNISHED COPPER	1997	4	592	85347.7213
PROMO BURNISHED COPPER	1998	1	609	84642.7537
PROMO BURNISHED COPPER	1998	2	609	84027.2867
PROMO BURNISHED COPPER	1998	3	188	82346.1086
PROMO BURNISHED NICKEL	1992	1	622	80118.4022
PROMO BURNISHED NICKEL	1992	2	627	83632.0201
PROMO BURNISHED NICKEL	1992	3	600	84430.1386
PROMO BURNISHED NICKEL	1992	4	585	84251.8392
PROMO BURNISHED NICKEL	1993	1	593	84587.7985
PROMO BURNISHED NICKEL	1993	2	634	84230.9599
PROMO BURNISHED NICKEL	1993	3	663	82327.1409
PROMO BURNISHED NICKEL	1993	4	620	81338.7623
PROMO BURNISHED NICKEL	1994	1	532	83561.374
PROMO BURNISHED NICKEL	1994	2	663	82820.2233
PROMO BURNISHED NICKEL	1994	3	609	79257.3538
PROMO BURNISHED NICKEL	1994	4	635	84544.4686
PROMO BURNISHED NICKEL	1995	1	557	81553.0645
PROMO BURNISHED NICKEL	1995	2	608	86723.1498
PROMO BURNISHED NICKEL	1995	3	610	80642.1727
PROMO BURNISHED NICKEL	1995	4	593	80557.7729
PROMO BURNISHED NICKEL	1996	1	668	84032.9581
PROMO BURNISHED NICKEL	1996	2	583	87537.3172
PROMO BURNISHED NICKEL	1996	3	607	84882.7102
PROMO BURNISHED NICKEL	1996	4	584	84995.5743
PROMO BURNISHED NICKEL	1997	1	599	82828.4045
PROMO BURNISHED NICKEL	1997	2	592	81455.1469
PROMO BURNISHED NICKEL	1997	3	621	82799.4041
PROMO BURNISHED NICKEL	1997	4	648	81641.7606
PROMO BURNISHED NICKEL	1998	1	615	81696.2585
PROMO BURNISHED NICKEL	1998	2	609	83606.0192
PROMO BURNISHED NICKEL	1998	3	223	82544.4032
PROMO BURNISHED STEEL	1992	1	618	81189.5789
PROMO BURNISHED STEEL	1992	2	602	87040.6905
PROMO BURNISHED STEEL	1992	3	576	83686.5135
PROMO BURNISHED STEEL	1992	4	608	82520.0053
PROMO BURNISHED STEEL	1993	1	596	83937.0956
PROMO BURNISHED STEEL	1993	2	635	86996.7737
PROMO BURNISHED STEEL	1993	3	595	82138.5732
PROMO BURNISHED STEEL	1993	4	586	84452.3314
PROMO BURNISHED STEEL	1994	1	578	84998.7148
PROMO BURNISHED STEEL	1994	2	640	83117.9709
PROMO BURNISHED STEEL	1994	3	575	80201.4525
PROMO BURNISHED STEEL	1994	4	645	81292.5981
PROMO BURNISHED STEEL	1995	1	607	82828.871
PROMO BURNISHED STEEL	1995	2	600	84355.9419
PROMO BURNISHED STEEL	1995	3	604	88708.751
PROMO BURNISHED STEEL	1995	4	599	80578.5505
PROMO BURNISHED STEEL	1996	1	592	84314.1501
PROMO BURNISHED STEEL	1996	2	549	79658.1904
PROMO BURNISHED STEEL	1996	3	607	80727.3109
PROMO BURNISHED STEEL	1996	4	556	83134.0989
PROMO BURNISHED STEEL	1997	1	589	85345.1994
PROMO BURNISHED STEEL	1997	2	599	83624.18
PROMO BURNISHED STEEL	1997	3	643	83841.6825
PROMO BURNISHED STEEL	1997	4	584	83294.9834
PROMO BURNISHED STEEL	1998	1	609	81830.3238
PROMO BURNISHED STEEL	1998	2	607	83163.4187
PROMO BURNISHED STEEL	1998	3	234	82970.5629
PROMO BURNISHED TIN	1992	1	632	80471.3247
PROMO BURNISHED TIN	1992	2	603	83422.5509
PROMO BURNISHED TIN	1992	3	639	78812.4379
PROMO BURNISHED TIN	1992	4	643	86121.6807
PROMO BURNISHED TIN	1993	1	625	80818.6361
PROMO BURNISHED TIN	1993	2	617	86268.6007
PROMO BURNISHED TIN	1993	3	656	85302.1279
PROMO BURNISHED TIN	1993	4	592	78624.9377
PROMO BURNISHED TIN	1994	1	573	86026.659
PROMO BURNISHED TIN	1994	2	586	81403.5436
PROMO BURNISHED TIN	1994	3	607	83465.4842
PROMO BURNISHED TIN	1994	4	621	81811.2046
PROMO BURNISHED TIN	1995	1	575	83479.0246
PROMO BURNISHED TIN	1995	2	604	83914.7414
PROMO BURNISHED TIN	1995	3	678	81341.0053
PROMO BURNISHED TIN	1995	4	631	82931.3767
PROMO BURNISHED TIN	1996	1	575	81470.7576
PROMO BURNISHED TIN	1996	2	615	82503.9627
PROMO BURNISHED TIN	1996	3	609	82936.7432
PROMO BURNISHED TIN	1996	4	591	81739.98
PROMO BURNISHED TIN	1997	1	602	81829.7988
PROMO BURNISHED TIN	1997	2	587	85005.1854
PROMO BURNISHED TIN	1997	3	586	83184.1273
PROMO BURNISHED TIN	1997	4	626	83769.8478
PROMO BURNISHED TIN	1998	1	585	81211.806
PROMO BURNISHED TIN	1998	2	651	81334.1516
PROMO BURNISHED TIN	1998	3	208	79719.5352
PROMO PLATED BRASS	1992	1	636	85054.7106
PROMO PLATED BRASS	1992	2	642	84370.1669
PROMO PLATED BRASS	1992	3	624	87507.2014
PROMO PLATED BRASS	1992	4	623	82900.3001
PROMO PLATED BRASS	1993	1	563	77858.962
PROMO PLATED BRASS	1993	2	605	79284.7943
PROMO PLATED BRASS	1993	3	635	82765.0307
PROMO PLATED BRASS	1993	4	609	82154.9486
PROMO PLATED BRASS	1994	1	597	81733.1947
PROMO PLATED BRASS	1994	2	616	83908.5149
PROMO PLATED BRASS	1994	3	600	84338.0997
PROMO PLATED BRASS	1994	4	618	84193.1856
PROMO PLATED BRASS	1995	1	570	81907.0299
PROMO PLATED BRASS	1995	2	580	83924.4265
PROMO PLATED BRASS	1995	3	657	83930.1333
PROMO PLATED BRASS	1995	4	652	86379.1261
PROMO PLATED BRASS	1996	1	611	80149.7129
PROMO PLATED BRASS	1996	2	590	82996.4167
PROMO PLATED BRASS	1996	3	592	83710.2382
